p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ABT1	0.0178877195220617	-0.130298221395042	0.238	0.353	1
TIMM8B	0.0178927179844913	0.254835065484578	0.727	0.689	1
MANSC1	0.0178957846714822	-0.117232855045646	0.364	0.5	1
RAP2B	0.0179129863135821	-0.154490877770508	0.259	0.375	1
AL391056.1	0.0179383023547129	-0.197485628578167	0.112	0.194	1
ERO1A	0.0180149978080012	0.356229305797963	0.636	0.606	1
FUT10	0.0180253565028652	-0.0949494183088119	0.049	0.119	1
IL17RE	0.0180557628839616	-0.0993575520566592	0.126	0.219	1
OGDH	0.0180839535255588	-0.130569200930191	0.154	0.253	1
WDR61	0.018105166247343	-0.124595862030859	0.231	0.35	1
USP33	0.0181581531977993	-0.154518102284183	0.266	0.381	1
DCBLD2	0.0182738338781976	-0.11578155136071	0.098	0.183	1
HINT3	0.018301803915172	-0.123609838078193	0.175	0.275	1
GEMIN7	0.0183083929543849	-0.144585090698728	0.21	0.311	1
SFR1	0.0183250036629192	-0.105570534065384	0.056	0.128	1
EMILIN2	0.0183250036629192	-0.105570534065384	0.056	0.128	1
GOSR1	0.018339292100733	-0.129969851064528	0.343	0.467	1
YAF2	0.0183586754575964	-0.121037870571778	0.133	0.228	1
ITPR3	0.018375278907728	-0.10824564818886	0.357	0.497	1
FOXJ3	0.0183937468703016	-0.131150027928604	0.203	0.308	1
ARHGEF10	0.0184149694842664	-0.078302209756924	0.042	0.111	1
CLTC	0.0184627739537719	0.199935840311091	0.657	0.581	1
ZNF704	0.0184927397040167	-0.0989471124974499	0.077	0.158	1
PSME4	0.0185233412330991	-0.138468860046165	0.147	0.242	1
FOCAD	0.0185355329016931	-0.101671417894905	0.063	0.139	1
NT5C	0.0185781156809818	-0.136875254332311	0.629	0.767	1
AP5Z1	0.01859274883707	-0.092705909761278	0.042	0.108	1
AC008267.5	0.01859274883707	-0.092705909761278	0.042	0.108	1
LINC01003	0.01859274883707	-0.092705909761278	0.042	0.108	1
MCCC1	0.0185940789940458	-0.109489147580338	0.14	0.242	1
CDC27	0.0186134465508135	-0.13727185854817	0.189	0.289	1
RBX1	0.0186189274505958	-0.12921771318665	0.902	0.942	1
THAP11	0.0186427627099573	-0.120877205162526	0.112	0.2	1
TMEM87A	0.0186715628513011	-0.136956944830388	0.364	0.497	1
NAGA	0.0186890847560953	-0.100977647724821	0.098	0.186	1
SIRT2	0.0186910990836136	-0.1213367353594	0.168	0.272	1
AP4B1	0.0187007515410347	-0.0715966243524945	0.07	0.15	1
MTX1	0.0187479098046545	-0.141363443784895	0.301	0.419	1
CAPN8	0.0187624438231836	-0.197203284204624	0.636	0.769	1
MED17	0.0187744773838165	-0.112430341861072	0.091	0.175	1
C6orf141	0.0187792367206086	-0.096047759946878	0.049	0.119	1
PPRC1	0.0188064262162587	-0.0711424181840579	0.042	0.111	1
TYW3	0.0188306383342577	-0.130298221395042	0.217	0.331	1
MVP	0.0188376533761383	-0.128533370245382	0.685	0.803	1
BX890604.1	0.0188651152605665	-0.0865195950311299	0.07	0.15	1
DENND1B	0.0188948692556992	0.103712771878168	0.196	0.114	1
PRMT2	0.0189190681190695	-0.168916476381396	0.364	0.475	1
SMG9	0.0189306751718029	-0.0932275447848498	0.091	0.178	1
SF3A3	0.0189490371211071	-0.0953421130553881	0.231	0.35	1
ATP5F1E	0.0189722313213217	0.13163855737732	1	1	1
TULP3	0.019007907498507	-0.128284993720556	0.098	0.181	1
NHSL1	0.0190221756525557	-0.105135273198477	0.07	0.147	1
TMEM177	0.0190392359548538	-0.11757961506195	0.112	0.2	1
SNTB2	0.0190515864996212	-0.132182597198734	0.147	0.242	1
C9orf116	0.01911996945668	-0.109071329771157	0.091	0.175	1
RPL29	0.0192394489033116	-0.11770295102688	1	1	1
UGT1A1	0.0192672903700057	-0.0971309249392811	0.056	0.128	1
CRTAP	0.0193354132802561	-0.153445067618957	0.182	0.283	1
PLD1	0.0193774003929832	-0.128284993720556	0.098	0.181	1
HIP1R	0.0194611617764865	-0.102738105589258	0.203	0.317	1
LGALS3BP	0.0195087038422406	-0.139845405858549	0.972	1	1
PPP2R3C	0.0195514454416833	-0.112118205330021	0.154	0.256	1
ZDHHC23	0.0195737833563463	-0.0902512411317625	0.042	0.108	1
PRIM1	0.0195737833563463	-0.0902512411317625	0.042	0.108	1
ZNF557	0.0195737833563463	-0.0902512411317625	0.042	0.108	1
NUP98	0.0195957777433541	0.123395137739868	0.217	0.133	1
RFXAP	0.0196052802411845	-0.111624891924329	0.049	0.117	1
CHCHD6	0.0196306325273541	-0.113495687571249	0.154	0.253	1
SMARCA1	0.0196320670282805	-0.110878403731881	0.266	0.4	1
KCNMB4	0.0196565900929306	0.0944029344001614	0.119	0.058	1
NUDCD3	0.0196639845289901	-0.163828363433089	0.203	0.3	1
THOC2	0.0196900623020131	-0.0720174682751102	0.406	0.561	1
TGFBRAP1	0.0196907625190593	-0.117325641812305	0.084	0.164	1
DPH5	0.0196912869168271	-0.0944966802642729	0.084	0.167	1
TRIB1	0.0196918467571065	-0.0322926260456721	0.168	0.286	1
PPP4R3B	0.019693914166679	-0.131585633655217	0.266	0.372	1
HDGF	0.0197022234789743	0.279514339657149	0.538	0.483	1
DNAJC16	0.0197502942317612	-0.154757205081747	0.098	0.178	1
CLIP2	0.0198250452204514	-0.114274470338279	0.105	0.192	1
EPS15L1	0.0198252034700385	-0.1061393528406	0.077	0.156	1
RNF115	0.0198268222327118	-0.148500092628943	0.154	0.247	1
FPGT	0.0198283481562938	-0.096047759946878	0.056	0.128	1
ZBTB21	0.0198389865090154	-0.108084534219081	0.049	0.117	1
AEBP2	0.0198761836434726	-0.142294943102234	0.154	0.247	1
TMEM68	0.0199213377048176	-0.145635331482797	0.182	0.281	1
SPTLC2	0.0200451429030444	-0.152927137245098	0.294	0.411	1
TSHZ1	0.0201083923305391	-0.121436831455415	0.07	0.144	1
ZNF266	0.020118848700608	-0.09925296725536	0.07	0.147	1
CCDC167	0.020144340380021	-0.143283096582032	0.196	0.294	1
CARNMT1	0.020151528699752	-0.124247427047668	0.133	0.225	1
SRSF2	0.0201693319270961	0.226463568468724	0.706	0.689	1
MUL1	0.0201871120046699	-0.0989471124974499	0.091	0.175	1
SMPD4	0.0201942707020058	-0.0953245770608226	0.098	0.186	1
PPHLN1	0.0202070219278793	-0.1249731287938	0.343	0.472	1
C1orf43	0.0202466038217414	0.229366693068399	0.636	0.594	1
RBM19	0.0203121765872185	-0.100977647724821	0.049	0.117	1
MFSD10	0.0203142209830431	-0.161462085192879	0.58	0.689	1
ARF3	0.0203478637061669	0.210768172582205	0.49	0.422	1
C16orf58	0.0203748935293787	-0.120985195359881	0.224	0.336	1
NDUFC1	0.020377100569748	0.196411819660419	0.923	0.911	1
STIM2	0.02041405610706	-0.127449859086012	0.28	0.411	1
BORCS5	0.0204156259577805	-0.114533971200726	0.07	0.144	1
KCTD17	0.0204732196607314	-0.09925296725536	0.077	0.156	1
ELK1	0.0204790780952383	-0.0955565232966761	0.084	0.167	1
ARSJ	0.0204816410840185	0.0854698096301535	0.119	0.058	1
TIMM22	0.020494412352119	-0.13207141682639	0.175	0.272	1
HPS3	0.0204990596557957	-0.123421107400955	0.126	0.217	1
NME1	0.0205951408133347	-0.104254905433391	0.364	0.506	1
DIDO1	0.0205977599601795	-0.0840685127006271	0.175	0.286	1
COX11	0.0206830720140105	-0.132808774924658	0.168	0.267	1
TNFAIP1	0.0206905930167232	-0.128225710161924	0.154	0.25	1
FGD4	0.0206983487385109	-0.10242106459449	0.203	0.317	1
ADSL	0.0207292188584879	-0.114864477958235	0.091	0.172	1
CFL2	0.020733398535375	-0.0923335533155691	0.07	0.147	1
KATNB1	0.0207931215092721	-0.0938355784808012	0.049	0.117	1
MGAT4B	0.0207959896771525	-0.144528302114961	0.65	0.758	1
CDK16	0.0208002112993112	-0.127449859086012	0.182	0.281	1
GUK1	0.0208094491340893	0.19205149840681	0.979	0.936	1
MLST8	0.020811625817108	-0.115761744595868	0.154	0.253	1
UBA1	0.0208472494468753	-0.114337197573267	0.329	0.458	1
SECTM1	0.0208574737367548	0.124386340142918	0.14	0.075	1
DDX23	0.0208872469189973	-0.130990216791261	0.238	0.347	1
NR2C2AP	0.0209134730663422	-0.111489751177578	0.098	0.181	1
PDK4	0.0209156868125853	-0.125745552873763	0.063	0.136	1
PGPEP1	0.0209434725501647	-0.154518102284183	0.266	0.378	1
TRIM2	0.0209479840017462	-0.13248544898331	0.315	0.436	1
MPP7	0.02098039948058	0.0957474130612066	0.126	0.064	1
AP1S3	0.0210301906593984	0.196572639809477	0.217	0.139	1
CEBPZ	0.0210311459908076	-0.146401790614837	0.392	0.519	1
YIPF4	0.0210452225109276	-0.136466732443446	0.413	0.553	1
BAP1	0.0210460005618289	-0.0888613614087641	0.07	0.147	1
LAMB2	0.0210537123281351	-0.129182132707249	0.406	0.539	1
TRUB1	0.0210822345222239	-0.11890812282021	0.077	0.153	1
BBS4	0.0211577399596853	-0.111489751177578	0.084	0.164	1
RANBP2	0.0211707826486173	-0.11867964945828	0.301	0.431	1
C1RL	0.0211764319227716	-0.127449859086012	0.189	0.286	1
IDH3G	0.0211797620932503	-0.0900647982469218	0.399	0.55	1
C11orf49	0.0211856563764832	-0.0820806163103141	0.21	0.333	1
SCYL2	0.0212174774258221	-0.130645198245819	0.14	0.231	1
SERPINH1	0.0212487300496273	0.102375847982263	0.175	0.1	1
ZNF710	0.0212520223678769	-0.0770719275785563	0.042	0.108	1
PEMT	0.0212900283814564	-0.11578155136071	0.098	0.181	1
PPP1R1B	0.0213089450049092	-0.122253627440207	0.168	0.267	1
CAMK2G	0.0213191123111157	-0.118102686826759	0.203	0.311	1
NSUN6	0.0213274402499737	-0.111888421935271	0.105	0.192	1
B3GALNT2	0.0213482016762745	-0.112608084805318	0.056	0.125	1
ZNF618	0.0213657736116547	-0.0901104972615088	0.056	0.128	1
RTCA	0.0213832287214879	-0.114419910636894	0.203	0.314	1
FAM120B	0.0214370769356205	-0.0971309249392811	0.063	0.136	1
ZBTB44	0.0214891477926343	0.200604338598192	0.434	0.35	1
CBFA2T2	0.0214914637445517	-0.108107111782926	0.091	0.172	1
SLC2A8	0.0214985200781278	-0.0953245770608226	0.098	0.183	1
PRRC2C	0.0215398021435194	-0.156724781461525	0.783	0.897	1
ATG16L1	0.0216214411798996	-0.0949494183088119	0.049	0.117	1
ACADSB	0.0216214411798996	-0.0949494183088119	0.049	0.117	1
SNHG25	0.0216226884185369	-0.0948714899747545	0.399	0.519	1
FARS2	0.0216939995454101	-0.12000687590045	0.105	0.189	1
ZNF268	0.021698146221246	-0.112430341861072	0.098	0.181	1
ATF7IP2	0.0217115903774882	-0.110862435265577	0.14	0.233	1
ZNF207	0.0217337016194909	-0.098823055585875	0.517	0.664	1
SPOP	0.021758967005684	-0.0802352206651799	0.238	0.358	1
OPHN1	0.0218755695171766	-0.0913915988956227	0.049	0.117	1
CEP44	0.0218871957209124	-0.123212866199541	0.084	0.161	1
SNAPC1	0.0218986249853702	-0.0641239237171828	0.098	0.186	1
ATXN1L	0.0219068248382098	-0.105570534065384	0.056	0.125	1
DESI2	0.02202774149615	-0.126777117156876	0.273	0.386	1
COLGALT1	0.0220487407402169	-0.107192645609069	0.126	0.217	1
SF3B1	0.0220637795524901	-0.165688663373704	0.713	0.792	1
ME3	0.0220902060777218	0.0816980557409451	0.126	0.064	1
FANK1	0.0221244330717019	-0.108590831834696	0.077	0.153	1
VPS39	0.0221601042864495	-0.113358499891084	0.105	0.189	1
MAP3K4	0.022173900765633	-0.127449859086012	0.14	0.233	1
GGA3	0.0221769451658901	-0.105135273198477	0.07	0.144	1
GPATCH8	0.0222154587953831	-0.110240569053789	0.196	0.303	1
CTDSP1	0.0222253016433432	-0.14315746321712	0.28	0.392	1
RMND1	0.0222900913856562	-0.139469048632825	0.133	0.219	1
TIMMDC1	0.0222964435509218	-0.13871217264909	0.427	0.556	1
SLC7A1	0.0223051453753128	0.166303729209159	0.245	0.164	1
DCTN1	0.0223054413435825	-0.143491593589533	0.252	0.358	1
FBXO2	0.0223233464298182	-0.151733685400611	0.42	0.539	1
LINC01184	0.0223257148478639	-0.127449859086012	0.21	0.314	1
AL161421.1	0.0223900027768436	-0.0842495296516031	0.049	0.117	1
ENGASE	0.0224289744136898	-0.0747267555330966	0.049	0.117	1
NUDT5	0.0224783772651306	-0.149962398357673	0.434	0.547	1
TEPSIN	0.0225119030306858	-0.101671417894905	0.07	0.144	1
ZC3H4	0.0225264497157294	-0.0942829951508125	0.098	0.183	1
USH1C	0.0225596076294522	-0.131560940755012	0.399	0.522	1
EEF1D	0.0225925556893354	0.127477814462473	1	1	1
SPA17	0.0225965700936811	-0.111624891924329	0.175	0.278	1
VIM	0.0226518987617082	-0.0150373162989074	0.126	0.064	1
CMBL	0.0226683414637119	-0.144105118447634	0.622	0.744	1
PPP6R3	0.0226818613954619	-0.140172710525919	0.28	0.394	1
APOM	0.0226917351694022	-0.0888613614087641	0.063	0.136	1
RAB8B	0.0227062411299895	-0.161640429631445	0.133	0.219	1
EXD2	0.0227118407929829	-0.0890946562088991	0.042	0.106	1
IFI35	0.0227131964150452	0.178325147253722	0.364	0.275	1
RNF168	0.0227316787104156	-0.10449291038985	0.14	0.233	1
RPL34	0.0227336778818797	0.086248007475902	1	1	1
TRAPPC9	0.0227645037553978	-0.0949494183088119	0.056	0.125	1
NAPG	0.0227776416104792	0.268528478870264	0.531	0.483	1
FBH1	0.0227910570834506	-0.120225532318099	0.217	0.328	1
NIP7	0.0228192141381433	-0.0956557765071919	0.161	0.264	1
PIM1	0.022897855775797	-0.0912296711732587	0.063	0.136	1
HS3ST1	0.0229007323307436	0.377614988357112	0.427	0.361	1
EXOSC4	0.0229068183996491	-0.0921963935840275	0.189	0.297	1
RAMMET	0.0229222007414304	-0.139427234011299	0.42	0.539	1
IQCG	0.0229485333724887	-0.0854743405302022	0.042	0.106	1
ZNF652	0.0229538518164684	-0.135743065885497	0.336	0.442	1
SNX7	0.0230822612297934	-0.130496734644876	0.175	0.272	1
TRAPPC11	0.0231823228689939	-0.110088698424574	0.063	0.133	1
AL135925.1	0.0231823228689939	-0.110088698424574	0.063	0.133	1
SMARCAD1	0.0231843417348207	-0.121736207891618	0.112	0.197	1
BRD9	0.023199296666454	-0.139715907316281	0.238	0.339	1
LRRFIP1	0.0232288993369023	-0.179491391142106	0.734	0.875	1
RICTOR	0.0232655603231994	-0.13106835870277	0.203	0.306	1
ATP2A3	0.0232659338561766	-0.0853807926738022	0.07	0.144	1
ZBTB43	0.0232699866988438	-0.121736207891618	0.217	0.322	1
MRM2	0.0232849675547603	-0.0902512411317625	0.175	0.281	1
FXN	0.0233349649040444	-0.118887845582588	0.168	0.264	1
EPB41L4A-AS1	0.023336172236095	-0.121123780561078	0.706	0.819	1
PIGBOS1	0.0233516619892736	-0.128801329949141	0.28	0.394	1
DUSP11	0.0233529633287117	-0.111624891924329	0.175	0.278	1
MTHFD2L	0.0233611818998601	-0.0778940346117797	0.154	0.258	1
ILVBL	0.0233617689114235	-0.103065700459053	0.203	0.308	1
SEC22C	0.0234270967573188	-0.0910739146234839	0.084	0.164	1
MFN1	0.0234492164748918	-0.13606298939072	0.147	0.239	1
GALNT6	0.0234599765239425	0.249376481950248	0.49	0.442	1
NIF3L1	0.0235275986899951	-0.0989471124974499	0.091	0.172	1
DCUN1D4	0.0235958228090668	-0.114125746556807	0.189	0.292	1
ATP6V0A2	0.0235983244452279	-0.0902512411317625	0.042	0.106	1
CNP	0.0236280308950836	-0.126624754664958	0.112	0.194	1
ZFP62	0.0236514970525423	-0.101972953070188	0.105	0.189	1
DRG2	0.0236605243627123	-0.110771117939382	0.189	0.292	1
PTGR2	0.0236687711709653	-0.116951612071397	0.126	0.214	1
CD151	0.0236933866729259	0.136660894058118	0.979	0.961	1
MECR	0.023735797982111	-0.0830557397275584	0.105	0.192	1
FBXW2	0.0238341958682978	-0.0920445229548133	0.203	0.311	1
PEX5	0.0238356561694594	-0.103085310686812	0.063	0.133	1
MACROD2	0.0238454500453516	-0.0866579764077542	0.042	0.106	1
EI24	0.0239107344993392	0.212400143798613	0.65	0.617	1
VPS18	0.0239391292314777	-0.0925160689766248	0.056	0.125	1
EFNB1	0.0239535075761915	-0.140363177889175	0.217	0.317	1
TP53BP1	0.0239698941815478	-0.112267660944046	0.126	0.217	1
UBQLN4	0.0240507755263499	-0.0866579764077542	0.042	0.106	1
DOLK	0.0240651328675854	-0.128244513493814	0.147	0.236	1
PPIP5K1	0.0240678744323355	-0.0957974086191406	0.07	0.144	1
METTL13	0.0240734022201622	-0.09925296725536	0.077	0.153	1
GLUD1	0.0240994853996337	-0.155733244214227	0.399	0.517	1
SIN3B	0.0241139091459654	-0.0864543161894235	0.084	0.164	1
SELENOM	0.0241347896817509	-0.178980159726094	0.503	0.633	1
EXOC1	0.0241533738083203	-0.104279010815072	0.259	0.381	1
ITM2A	0.0241736424130639	-0.107129874706416	0.077	0.153	1
CREBRF	0.0242387674821098	-0.0701166840200602	0.252	0.392	1
POR	0.0242489738079353	-0.147340566095421	0.315	0.425	1
FOXJ2	0.0242810553500351	-0.107129874706416	0.084	0.161	1
GK	0.0243099422332151	0.166491729449315	0.189	0.117	1
TNIK	0.0243314477961876	-0.11150831521699	0.21	0.322	1
ACBD3	0.0243841840093258	-0.117393147370695	0.615	0.733	1
TTC31	0.0243875880173415	-0.100977647724821	0.049	0.114	1
POMP	0.0243943969112955	0.1785314318916	0.944	0.906	1
TMUB2	0.0244261584227714	-0.0991754050908354	0.182	0.286	1
HPCAL1	0.0244542516836121	-0.0476914539752522	0.217	0.336	1
GOLGA5	0.0244545373654283	-0.104117355255388	0.238	0.353	1
MCM7	0.0246292432671701	-0.111489751177578	0.091	0.169	1
FIBP	0.0246376842834236	0.177061182723941	0.49	0.417	1
PAM	0.0247329910316051	-0.138723561912191	0.287	0.392	1
DNAJC3-DT	0.0247589386245714	-0.0971309249392811	0.056	0.125	1
SYNRG	0.0248471724627771	-0.123861956115444	0.231	0.336	1
RALGPS1	0.0248527369316834	-0.120062771564659	0.182	0.286	1
SLC39A6	0.0249164982271071	-0.122701544187849	0.14	0.228	1
C12orf49	0.0249334364117371	-0.1001292530865	0.231	0.342	1
PCSK9	0.0249553164870079	0.124981388631819	0.182	0.108	1
CCDC88C	0.0249954578628914	-0.121874988618087	0.133	0.222	1
TPD52	0.0250515188015331	0.276128524817768	0.573	0.542	1
SNRNP40	0.0250810815572959	-0.101279498346466	0.196	0.3	1
SERPINA5	0.0252023324064284	-0.144886961057686	0.091	0.167	1
FXYD5	0.0252061758248741	-0.140280608420509	0.762	0.792	1
PIP4K2B	0.0252248848511265	-0.115477217419936	0.077	0.15	1
PGAM1	0.0252376526546698	-0.00144197417390668	0.524	0.681	1
CPT2	0.0252477060871609	-0.128922748484888	0.203	0.306	1
U2AF1	0.0252490423793	-0.0902512411317625	0.049	0.114	1
TMEM109	0.0252787573955048	-0.105174145712279	0.196	0.3	1
MAPK13	0.0253041798702686	-0.104279010815072	0.266	0.383	1
ARL16	0.0253411638293837	-0.120530445146221	0.329	0.456	1
NUCKS1	0.0253655307091275	-0.113050480025396	0.846	0.947	1
GTF2H1	0.025366537932505	0.143220116096117	0.245	0.161	1
TTF1	0.0253977482911177	-0.124532375703718	0.203	0.303	1
CORO1C	0.0254236776932654	-0.0905060442127654	0.14	0.233	1
PSMB9	0.0254301228575032	0.275921800430689	0.483	0.422	1
TGS1	0.025447852611436	-0.155683539814956	0.252	0.35	1
NT5C2	0.0255102427583416	-0.102646468085439	0.252	0.375	1
PGAP2	0.0255215969023277	-0.104716522582152	0.091	0.169	1
FRA10AC1	0.0255480601484557	-0.132457979803829	0.245	0.347	1
TSPO	0.0255952573593263	0.150947713353837	1	1	1
PSMD7	0.0256055350187002	0.228213873661082	0.566	0.547	1
TEP1	0.0256472440778612	-0.124247427047668	0.126	0.211	1
IDH3B	0.0256713118084587	-0.14255675147622	0.28	0.383	1
ALDH2	0.0256775980499858	0.22899981373541	0.888	0.906	1
CREBBP	0.0257125996152503	-0.111624891924329	0.182	0.283	1
PDHX	0.0257131448197815	0.175764177529571	0.231	0.153	1
LRRC28	0.0257605795671423	-0.0936249814377457	0.063	0.133	1
ACSS2	0.025792224545089	0.158789044275062	0.287	0.2	1
CCNH	0.0257936070156657	-0.101558325953988	0.231	0.342	1
PELI1	0.0258073796512406	-0.109093600629082	0.056	0.122	1
CHKA	0.0258099305681378	0.249854992837724	0.413	0.339	1
VPS37B	0.0258103527830698	-0.126308937681442	0.413	0.536	1
APOL6	0.0258372240705261	0.214018422196996	0.357	0.272	1
VASP	0.025856672555112	-0.135753162817221	0.503	0.631	1
LRRC57	0.0258915483331896	-0.127449859086012	0.147	0.239	1
ASB8	0.0259277265769157	-0.101863008317743	0.203	0.311	1
PPP1R15B	0.0259521409995532	-0.119457068332481	0.203	0.303	1
ZNF358	0.026009019101091	-0.103943106201382	0.196	0.306	1
MLXIPL	0.0260172390473202	-0.107061202738348	0.042	0.103	1
TCEAL8	0.0260542068607355	-0.064576319119898	0.497	0.667	1
MYZAP	0.0260773941779098	-0.0698584373459815	0.042	0.106	1
PCBD2	0.0260902294850782	-0.0934224552858182	0.077	0.153	1
RAC1	0.0260933416255026	-0.0957552165346511	1	0.994	1
HERPUD1	0.0261188479540779	0.282039671342245	0.881	0.828	1
ATP1B3	0.0261370333012768	-0.158343867031796	0.266	0.367	1
VMAC	0.0261682648975185	-0.0899751536673493	0.077	0.153	1
CBX5	0.0262195251810207	-0.098079346056095	0.28	0.406	1
RUNDC1	0.0263103396992007	-0.102840391742011	0.154	0.247	1
ICE2	0.0263510722542116	-0.120840402187029	0.203	0.297	1
SETD5	0.0263745184921131	-0.105047312033868	0.406	0.55	1
TTC3	0.0263819257556649	-0.174491126051166	0.699	0.858	1
KIAA1586	0.0263961312297174	-0.0936249814377457	0.07	0.142	1
MTA1	0.0263985103668496	-0.121608980496952	0.203	0.308	1
TMEM216	0.0264259074812467	-0.107641378005831	0.119	0.203	1
CCDC125	0.0264654747358387	-0.10816418831809	0.189	0.292	1
RCN1	0.0264733652616282	-0.105570534065384	0.056	0.122	1
SCMH1	0.0264930954462365	-0.0878249838754304	0.049	0.114	1
BMPR1A	0.0264983559875787	-0.124083007987613	0.084	0.158	1
VHL	0.0265405660826219	-0.087317766581718	0.126	0.219	1
DPY19L4	0.0265489247619166	-0.101671417894905	0.07	0.142	1
RGS3	0.0265758458408547	-0.105827047386217	0.14	0.231	1
IKZF2	0.0265908529381011	0.16639569383331	0.217	0.142	1
STYXL1	0.0265919160864708	-0.110022787327828	0.098	0.178	1
MYNN	0.0267024019173157	-0.106679344253457	0.105	0.186	1
MYCBP	0.0267573524778591	-0.0953245770608226	0.105	0.189	1
STAT5B	0.0267992837176546	-0.0842495296516031	0.049	0.114	1
CTC1	0.0268108605985163	-0.0984984853898827	0.056	0.122	1
EVA1C	0.0268108605985163	-0.0984984853898827	0.056	0.122	1
BLOC1S5	0.0268706432200967	-0.115178491869456	0.112	0.194	1
RABEPK	0.026873191825421	-0.101671417894905	0.077	0.15	1
TAF6	0.0268910486486496	-0.102329751892102	0.091	0.169	1
ARL6IP5	0.0268982735782019	-0.137204426611746	0.741	0.864	1
DOLPP1	0.0268987938162244	-0.0944966802642729	0.084	0.161	1
CBFB	0.0269079192501199	-0.106760000318827	0.14	0.231	1
ALG3	0.0269412717292903	-0.0772266609253611	0.21	0.333	1
PEA15	0.0269470042458948	-0.109570258240873	0.077	0.15	1
ST6GALNAC1	0.0269506252064162	0.275486873318268	0.573	0.522	1
BIVM	0.0270286508236826	-0.0748884188561599	0.056	0.125	1
ALDOA	0.0270975128366372	-0.141304504746745	0.21	0.306	1
ELMOD3	0.0271050085278392	-0.103924931775158	0.112	0.197	1
GALNS	0.0271079073646154	-0.0806651923025643	0.049	0.114	1
GPCPD1	0.0271230695775338	-0.092705909761278	0.042	0.103	1
AL050341.2	0.0271231158222685	-0.0963081464414736	0.042	0.103	1
BAG1	0.0271515897451737	0.249384673472762	0.58	0.544	1
YLPM1	0.0273458945794171	-0.155812082162873	0.203	0.292	1
VIRMA	0.0274011380016342	-0.139323959374304	0.217	0.311	1
RHOB	0.0274430357569313	0.26959486045962	0.699	0.633	1
PHACTR2	0.0274514089224743	-0.146347892678644	0.462	0.592	1
INSIG2	0.0274686258647201	-0.130237676457631	0.266	0.369	1
SGK2	0.0275297103970245	0.105846936529021	0.126	0.067	1
TMEM41A	0.0275471922662371	-0.127449859086012	0.154	0.242	1
LMCD1	0.0276333116676768	0.0995093318574057	0.119	0.061	1
SFN	0.0276765232347224	-0.159871336778389	0.65	0.75	1
NAGLU	0.0276892478389041	-0.122478716935743	0.238	0.339	1
TNRC6C	0.0277828666938811	-0.0854266441903055	0.049	0.114	1
EEF1G	0.0278118067445357	-0.102700268873829	0.077	0.15	1
PSMD8	0.0278172584230411	0.202795279462114	0.839	0.808	1
ATAD2B	0.0278877986335778	-0.106591254188348	0.063	0.131	1
UXS1	0.0279092890386537	-0.117444465272479	0.161	0.256	1
LHPP	0.0279559041202051	-0.135862098902212	0.189	0.281	1
TBC1D17	0.0279776283629649	-0.0842039252564394	0.077	0.153	1
MICU1	0.0279860496115748	-0.0680118595031083	0.427	0.561	1
DCAF5	0.0280362312916554	-0.0977622385425837	0.21	0.317	1
COX4I1	0.0280399390545783	-0.091636270806386	1	1	1
DZIP3	0.0280578783844256	-0.0974110327046286	0.042	0.103	1
ACVR2A	0.0281936925919215	-0.0955565232966758	0.084	0.161	1
GPBP1L1	0.0282875501481104	-0.102766165670382	0.343	0.469	1
AGA	0.0282903504011016	-0.113705952567743	0.126	0.211	1
ZDHHC6	0.0283179495997675	-0.0906403349555501	0.133	0.222	1
CAPNS1	0.0283602840323408	0.261098273394775	0.762	0.772	1
CASC4	0.0283995676865745	-0.13099021679126	0.545	0.694	1
SEC23A	0.0284161216876804	-0.0989096909283956	0.182	0.286	1
SCAMP2	0.0284196809617783	-0.118245168189859	0.434	0.575	1
PLCB3	0.0284788800704782	-0.0983687952220626	0.126	0.214	1
SCPEP1	0.0285206176986395	-0.116346049148025	0.14	0.228	1
MPI	0.0286591091271219	-0.0798318388532722	0.133	0.228	1
BLOC1S4	0.0286655377338803	-0.14519691476888	0.378	0.486	1
IVD	0.0287558702450825	-0.131585633655217	0.28	0.386	1
PPM1L	0.0287646070219802	-0.10952795108875	0.119	0.203	1
CAPN15	0.0287897291646937	-0.0887513453915614	0.084	0.161	1
PDK1	0.0288618743724602	-0.0774091765864164	0.077	0.153	1
PCBP2	0.0288821290131125	-0.17728451219653	0.867	0.906	1
UBE2G1	0.028907939476522	-0.0982581463712288	0.196	0.3	1
MGAT5	0.0289134413187281	-0.0952598793146845	0.301	0.419	1
MED13	0.0289552298954451	-0.126777117156876	0.266	0.378	1
POLR2A	0.0289799028669426	0.160663522809107	0.462	0.364	1
FAM50A	0.0289847539504318	-0.104773334460474	0.448	0.564	1
PRDX2	0.0290025823942377	-0.125094438087882	0.923	0.972	1
TGIF2	0.0290555798036227	-0.096047759946878	0.063	0.131	1
LZTR1	0.0290555798036227	-0.096047759946878	0.063	0.131	1
ANKRD17	0.0290669546194764	-0.11818396313116	0.336	0.456	1
SAP18	0.0290979519431162	0.19351418963057	0.965	0.958	1
SPRY2	0.0291279529812185	-0.0674829358070975	0.098	0.181	1
FAM91A1	0.0291376805963375	-0.134417543876192	0.161	0.247	1
ITGB5	0.0291486239103728	-0.138648065690876	0.189	0.281	1
DDX10	0.0291491367345104	-0.0923335533155691	0.077	0.15	1
PCNP	0.0291601971147134	-0.108275729716836	0.441	0.569	1
