p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PDE4DIP	7.26922256050817e-05	-0.117263266100258	0.181	0.28	1
PELO	7.28319149990205e-05	0.168983611263136	0.252	0.149	1
DDX49	7.34493394360444e-05	-0.141914577541853	0.227	0.331	1
USP39	7.35340390946312e-05	-0.117232006118656	0.149	0.24	1
CSNK1E	7.35817157975459e-05	-0.227197501043932	0.335	0.433	1
GTF2A2	7.39754219017914e-05	0.193827248345904	0.653	0.564	1
HMGCR	7.40537172200971e-05	-0.201329779042015	0.491	0.6	1
MSI2	7.42037495228852e-05	-0.205230972473386	0.411	0.524	1
LUZP1	7.42655009385836e-05	-0.123475095033522	0.191	0.291	1
NT5E	7.45301123860241e-05	0.126755782824598	0.149	0.062	1
YY1AP1	7.48868149905249e-05	-0.127785276530505	0.167	0.262	1
MTHFD1	7.50581812987162e-05	-0.125985373065913	0.183	0.28	1
PRKRA	7.51383367155612e-05	0.150331222679463	0.317	0.2	1
MFSD3	7.55098201320462e-05	-0.116277481954703	0.164	0.258	1
NOC2L	7.62040923944374e-05	-0.184426545740067	0.327	0.433	1
AC004982.2	7.62281837348543e-05	-0.107089966715165	0.132	0.218	1
WASHC1	7.6253392286695e-05	-0.124376867790057	0.145	0.233	1
SCAF11	7.65429399286648e-05	-0.21398123626071	0.563	0.665	1
TJAP1	7.6972038928792e-05	-0.0964165651750779	0.104	0.182	1
LNPEP	7.7409306195251e-05	-0.135588171084776	0.241	0.349	1
FBP1	7.75884151714352e-05	-0.154989365194808	0.729	0.807	1
IFT140	7.78101306427173e-05	-0.102637994492653	0.08	0.149	1
NSMAF	7.78474065236263e-05	-0.106522767316775	0.091	0.164	1
MNX1-AS1	7.82379462419383e-05	-0.074479317352486	0.057	0.116	1
CD82	7.85743803597092e-05	-0.166948805871519	0.742	0.844	1
SNHG18	7.86221045292343e-05	0.242517648489385	0.523	0.425	1
SIKE1	7.86434843695943e-05	0.194460632648125	0.335	0.229	1
RANBP17	7.87165746830554e-05	0.107767640588001	0.103	0.029	1
MRS2	7.97048352695719e-05	-0.13632752772718	0.2	0.298	1
MAPK7	8.03802362866158e-05	-0.0760385931210439	0.047	0.102	1
SUCLG1	8.10361015698958e-05	-0.198081857216716	0.697	0.764	1
PAK1	8.12258115162075e-05	-0.172260386651267	0.382	0.505	1
ZBTB18	8.17570751781688e-05	-0.0878877120292673	0.08	0.149	1
EGLN3	8.25503111427096e-05	0.177664812888899	0.339	0.225	1
ZFX	8.28007869457307e-05	-0.133379375283897	0.218	0.32	1
BCLAF1	8.35687526905417e-05	-0.236688827113588	0.583	0.662	1
CEP192	8.38277633879127e-05	-0.10432421039276	0.115	0.196	1
SART3	8.39354768937532e-05	-0.127395848836039	0.142	0.229	1
PPP3R1	8.49671141105121e-05	-0.116443112879295	0.175	0.273	1
NPW	8.49920839317554e-05	-0.198400269167145	0.143	0.225	1
PIP5K1A	8.58197943833656e-05	-0.112758584352279	0.126	0.211	1
MCUB	8.62378473890295e-05	0.137391474117562	0.161	0.073	1
PNPO	8.63480719491468e-05	-0.112648747527692	0.147	0.236	1
AGGF1	8.64067248657098e-05	-0.104500314178349	0.11	0.189	1
CDKN1B	8.67117714229666e-05	-0.119576846504985	0.188	0.287	1
SORT1	8.69059106645019e-05	-0.137397379493589	0.193	0.291	1
SLC2A8	8.70615260091539e-05	-0.12086338770351	0.177	0.273	1
PRPF19	8.75341219479898e-05	-0.137647493616858	0.239	0.345	1
OTUD6B-AS1	8.87185063049188e-05	0.217064467538278	0.428	0.327	1
EIF2B1	8.87969117646128e-05	-0.128151582242995	0.202	0.302	1
PSMC1	8.89337178558963e-05	-0.151964824178996	0.487	0.611	1
MYRF	8.9111802750138e-05	-0.191714264711106	0.374	0.487	1
LIPT2	8.92730292319699e-05	-0.0810085988438516	0.07	0.135	1
HTATSF1	8.93479355166085e-05	-0.146677615830769	0.261	0.367	1
ZNF354A	8.99851412990822e-05	-0.0804063731416357	0.057	0.116	1
JRK	8.9990206851273e-05	-0.0965219240221346	0.093	0.167	1
LAMC2	9.00111110260388e-05	-0.155956731809676	0.202	0.302	1
AP002748.3	9.00985458394661e-05	-0.0805583675622949	0.06	0.12	1
CLBA1	9.01395633860851e-05	-0.0921947044665852	0.078	0.145	1
G3BP2	9.04039952804697e-05	0.233608676721411	0.417	0.316	1
LIPA	9.04812289652107e-05	-0.144555531336806	0.253	0.356	1
DIP2A	9.07218055789324e-05	-0.16392839992786	0.214	0.313	1
NUDCD3	9.12094482683281e-05	-0.136154011042728	0.214	0.316	1
HSPA14.1	9.14523250409299e-05	-0.128499513039541	0.222	0.327	1
TP53INP1	9.19563835743042e-05	0.158546868535658	0.188	0.095	1
ARMC6	9.37737603833874e-05	-0.116488664717415	0.119	0.2	1
DLGAP4	9.41218955450709e-05	-0.138142823652645	0.228	0.335	1
TMCO1	9.41938688610458e-05	0.19130561494615	0.82	0.764	1
KLC1	9.42063809833899e-05	-0.125333817595515	0.203	0.305	1
OSBPL8	9.42915956514529e-05	-0.141171264872085	0.315	0.429	1
ETHE1	9.47575106893088e-05	0.213090475552981	0.711	0.6	1
NHLRC2	9.5011989179659e-05	-0.125930342326316	0.158	0.247	1
UBE2J1	9.51350495964861e-05	0.197329876331477	0.531	0.418	1
SHPRH	9.55489310793432e-05	-0.14762144644122	0.189	0.284	1
TUBGCP4	9.5657429911555e-05	-0.126604870713566	0.117	0.196	1
EI24	9.64257426774407e-05	0.184528292644604	0.743	0.633	1
UBR3	9.73254268582811e-05	-0.122393845290236	0.126	0.207	1
CNOT3	9.81882813481573e-05	-0.111710435181467	0.153	0.244	1
PML	9.83324016136888e-05	-0.12191962853148	0.225	0.331	1
GPKOW	9.89141762691329e-05	-0.11034264515851	0.148	0.236	1
SGMS1	9.89288331404009e-05	-0.118469028845655	0.157	0.247	1
CRAT	9.91690773892951e-05	-0.112912358575826	0.162	0.255	1
MIIP	9.9279830005415e-05	-0.108056975149734	0.164	0.258	1
VWA8	9.95200333715459e-05	-0.0896555901409329	0.075	0.142	1
ZFAND3	0.000100389320461426	-0.155223542122858	0.262	0.364	1
SMG5	0.000100656557476991	-0.093923705041041	0.132	0.218	1
TSTA3	0.000101171345630186	-0.203889012409411	0.77	0.811	1
AZI2	0.000101356278054753	0.152688582743907	0.229	0.127	1
TRMT2A	0.00010169778992736	-0.099635848074916	0.132	0.218	1
ZFYVE9	0.000102088058074564	-0.0959343221234528	0.065	0.127	1
MRM2	0.000102151133395375	-0.123045982735359	0.181	0.276	1
TMEM128	0.00010280071458671	0.141693127697267	0.182	0.091	1
TCF20	0.000102865863949678	-0.141326970990728	0.138	0.222	1
ARFGEF2	0.000103083936866647	-0.141878565354507	0.223	0.324	1
MTFMT	0.000103519430829632	-0.107078979566366	0.156	0.247	1
TNRC6C	0.000103703062638024	-0.0826601980842528	0.075	0.142	1
DAPL1	0.000103996070674678	0.125560785172557	0.121	0.044	1
TDRD7	0.0001043631077304	-0.0938934460709999	0.065	0.127	1
HAGH	0.000104901258202561	-0.182304462417626	0.425	0.531	1
RGS10	0.000105230882192389	0.19533534050093	0.39	0.28	1
DPH7	0.00010523838091864	-0.103276913603965	0.152	0.244	1
ASXL2	0.000105380406873342	-0.110444957857467	0.148	0.236	1
TRIT1	0.000105679425710152	-0.0941670545159372	0.11	0.189	1
STEAP1	0.000106292613816941	0.209054579942541	0.467	0.36	1
PCBP2	0.000106615493132979	-0.18330967342276	0.879	0.916	1
FAM221A	0.00010725308081178	-0.137848080853359	0.212	0.313	1
CLSTN1	0.000107344555439982	-0.159130458856953	0.381	0.502	1
SNHG15	0.000107541010819283	0.199968346358636	0.386	0.276	1
CIB2	0.000107982720050454	-0.0712850631504093	0.048	0.102	1
PROSER1	0.000108236716197835	-0.102949281144622	0.092	0.164	1
ARFGEF1	0.000108876643449901	-0.151258595862439	0.359	0.473	1
OSGEP	0.00010890567245725	-0.155342511286212	0.279	0.385	1
S100A2	0.000108953167236472	0.132195882469238	0.11	0.036	1
MMP1	0.000109043864238902	0.164508921526828	0.105	0.033	1
G6PC3	0.00011009375157325	-0.0978566782006628	0.161	0.255	1
DCAF6	0.000110362248420129	-0.126054641407415	0.21	0.313	1
FTX	0.000110448979849042	-0.176778550723647	0.198	0.291	1
ZSCAN2	0.000110558879047058	-0.0730689628752275	0.055	0.113	1
MED29	0.000110757993373492	-0.147367138605451	0.33	0.444	1
AUTS2	0.000110863638933572	-0.0922156203743801	0.11	0.189	1
PRPS2	0.000110938930819267	0.19024865995097	0.302	0.2	1
GDI1	0.00011174975651622	-0.12272723054305	0.178	0.273	1
COP1	0.000112220580589395	-0.11418042016452	0.175	0.269	1
DDB2	0.000112275560154651	0.137309560985339	0.164	0.076	1
ORAI3	0.000112969261516014	-0.148471566622591	0.233	0.335	1
CNNM4	0.000113561579312196	-0.10992129075909	0.123	0.204	1
ASCC2	0.000113711393516841	-0.150177888572993	0.239	0.338	1
DMXL1	0.000114158540960497	-0.133672809957158	0.165	0.255	1
FURIN	0.00011431649322204	-0.0978690153069519	0.108	0.185	1
TFDP2	0.000114721956607203	-0.161483731741861	0.263	0.367	1
PCNX2	0.000114921243814398	-0.0891686604223586	0.063	0.124	1
PFKM	0.000115360987762809	-0.0986834219399647	0.103	0.178	1
RAB6B	0.000115552254267287	-0.0699977059356757	0.053	0.109	1
GLE1	0.000115878048402739	-0.100069040274954	0.119	0.2	1
DVL1	0.000116009363005388	-0.154818344887723	0.281	0.389	1
YWHAG	0.000116323640546625	0.241205666570683	0.411	0.316	1
EIF3H	0.000116499772022485	0.18833602763049	0.907	0.84	1
OSTF1	0.000117281551269344	0.224155640127553	0.473	0.389	1
TMEM8B	0.000117996671557565	-0.0937024232036348	0.07	0.135	1
HARS	0.000118531868581502	-0.143209419701112	0.252	0.356	1
HIBADH	0.000118538178461388	0.178242147768065	0.389	0.28	1
AGFG1	0.000118775524762781	-0.175058145273744	0.346	0.447	1
MAN2B2	0.00011885011047189	-0.0687591638299421	0.053	0.109	1
WDR24	0.000118910624492659	-0.0735319976796722	0.067	0.131	1
LPIN3	0.00011933732529776	-0.13894790209433	0.202	0.302	1
ATN1	0.000119475480037218	-0.126699082708383	0.179	0.273	1
GPS2	0.000120013061030205	-0.130777051649818	0.146	0.233	1
CLK4	0.000120671950243001	-0.107272852567079	0.142	0.229	1
C19orf70	0.000121320631833134	0.218953634939973	0.86	0.833	1
AL121761.2	0.000122032596686158	-0.115022820894878	0.15	0.24	1
ZNF75A	0.000122403984563642	-0.131537750277624	0.145	0.229	1
TUSC1	0.000122540626532456	-0.0969822350515922	0.122	0.204	1
TSPYL1	0.000122883497270737	0.219771721177312	0.467	0.371	1
CTDSPL2	0.000123030933177684	-0.111804617259371	0.183	0.28	1
PGAP3	0.000123502870495101	-0.0736563309976589	0.058	0.116	1
PRDX6	0.000123742564912319	0.18217594671526	0.945	0.924	1
CCNG2	0.000123934303479342	0.158222317691479	0.184	0.095	1
MTHFS	0.000124081050904415	-0.171944703866912	0.353	0.458	1
CAMKMT	0.000124164967078094	-0.101114340410224	0.159	0.251	1
AC026462.3	0.000124257468369277	-0.0794271188556066	0.053	0.109	1
CWC27	0.000124496803232495	-0.125341364571592	0.212	0.313	1
TAF1	0.000124696454018557	-0.135109637557374	0.163	0.255	1
CYREN	0.000124705465181726	-0.107549632480269	0.12	0.2	1
RANGAP1	0.000125725360184317	-0.136615229343007	0.189	0.284	1
CCDC137	0.000125750862646388	-0.101344606356999	0.158	0.251	1
PRKAR1A	0.000126216249270649	-0.151026650987804	0.435	0.553	1
GKAP1	0.000126308165423157	-0.0800915311858531	0.076	0.142	1
XRCC6	0.000127060361851699	-0.182864884816022	0.651	0.749	1
ARL5B	0.000127511218754217	0.164679428981392	0.266	0.164	1
ZDHHC20	0.000127900586017544	-0.169769210769511	0.315	0.418	1
SMARCE1	0.000127983808710083	-0.113070397929686	0.217	0.32	1
PICK1	0.000128253863728866	-0.12635606858138	0.195	0.291	1
PTPN21	0.000128401187130891	-0.0757916697106502	0.048	0.102	1
PEX5	0.000128423236936729	-0.0816759371202419	0.066	0.127	1
CNOT6	0.000128973537591821	-0.10890549329835	0.165	0.258	1
VRK3	0.000129085259171444	-0.128843854348835	0.221	0.324	1
PIGZ	0.000129365913230895	-0.079989255547453	0.081	0.149	1
RRN3	0.00012958031423953	-0.115430641061597	0.155	0.244	1
SERPINB8	0.000129735630056076	-0.0808594713141331	0.066	0.127	1
NAXE	0.000129952126057243	-0.164705718423071	0.386	0.505	1
CDC42BPA	0.000130013325949095	-0.212847562315763	0.413	0.524	1
PTPN9	0.00013025711689211	-0.0885346031464131	0.087	0.156	1
RPIA	0.000131109241377942	-0.134885635248777	0.36	0.484	1
ARL16	0.000132204572917217	-0.142440139060611	0.371	0.491	1
RASSF6	0.000132238191087641	0.215106575508751	0.336	0.236	1
SETD6	0.000132604077095735	-0.0908684485905828	0.074	0.138	1
NUDT22	0.000132792794405747	0.19166049472344	0.569	0.469	1
PDPR	0.000132939850531162	-0.105504048548251	0.131	0.215	1
TIMM44	0.000133066000261098	-0.134918003548531	0.289	0.404	1
TSTD2	0.000133134832303296	-0.105004111309319	0.093	0.164	1
HSBP1L1	0.000134016580683851	-0.161145809608208	0.538	0.64	1
ARHGAP44	0.000134263550859761	-0.136299135391105	0.11	0.185	1
PDCD2L	0.000134500443522296	-0.0978690153069519	0.111	0.189	1
ZBTB43	0.000134595281493178	-0.13804664874864	0.244	0.349	1
FBXW11	0.000134661815872267	-0.175816378678734	0.275	0.375	1
DNAJC15	0.000134704187572237	-0.193421292394219	0.625	0.695	1
IFT20	0.000135061974989101	0.227776497882307	0.597	0.502	1
OSBPL11	0.000135372314410187	-0.105659221794349	0.09	0.16	1
UBE3B	0.000135552151988495	-0.12147929112691	0.162	0.251	1
ERAL1	0.000135893138179195	-0.13098247849768	0.208	0.305	1
FXYD5	0.000136803139401092	-0.241600656069626	0.705	0.764	1
TXNDC9	0.00013726112788764	0.199265050149678	0.498	0.396	1
MAX	0.000137557801925797	-0.181270633669928	0.298	0.4	1
TCTA	0.000138473822893379	-0.106896022202944	0.146	0.233	1
SF3A3	0.000138808545158785	-0.155001907887805	0.312	0.418	1
C19orf54	0.000139694699689795	-0.0813799479039112	0.058	0.116	1
SGMS2	0.00013984123529225	0.183212184904629	0.229	0.135	1
PHF8	0.000140770868224305	-0.0789166091593595	0.061	0.12	1
MPP7	0.000140821894823014	0.117016867620571	0.14	0.058	1
SDF4	0.000141468533020322	-0.179355259598709	0.559	0.673	1
AC099509.1	0.000141683079047983	0.114024218693135	0.109	0.036	1
KDELR2	0.000141704259405007	-0.156978988413037	0.927	0.942	1
NCBP2-AS2	0.000142124928141637	-0.171999329680171	0.436	0.549	1
DNAJB12	0.000142299574322148	-0.125128119646601	0.255	0.364	1
GGNBP2	0.000143217969891032	-0.167963574312854	0.447	0.556	1
GTF2F1	0.00014355031212497	-0.152524755254982	0.277	0.382	1
BRPF3	0.000144528433729119	-0.0805389352061607	0.084	0.153	1
EIF6	0.000144742247247279	0.234450595192528	0.894	0.858	1
NUMB	0.000145088411262242	-0.187285500260716	0.348	0.447	1
MHENCR	0.000145340409463837	-0.104641637099645	0.112	0.189	1
SLC52A3	0.000147462805993823	-0.095730104550617	0.12	0.2	1
RPL23	0.000148082895704704	-0.153208053395961	0.993	0.993	1
MYL6	0.000148416898384698	-0.212362665873057	1	1	1
LYST	0.000150233547574597	-0.157435011690966	0.183	0.273	1
AGFG2	0.000150364156499449	-0.116448378914224	0.141	0.225	1
SH3GL1	0.000152007759564684	-0.144516265883605	0.274	0.378	1
INPP5A	0.000153867002992432	-0.104571187387289	0.11	0.185	1
AC008608.2	0.000155199175821139	-0.0932197593185011	0.082	0.149	1
AL390728.6	0.00015537574940917	-0.101281988964709	0.088	0.156	1
FGFR2	0.000155770321195428	-0.112825490015454	0.153	0.24	1
ICMT	0.000156789887336878	-0.113179075306834	0.203	0.302	1
MMP28	0.000157446845330524	0.269506888190454	0.411	0.313	1
GATD1	0.000158003704786038	-0.11487515381732	0.168	0.258	1
INTS11	0.000158115683484736	-0.145763816683957	0.424	0.545	1
CD99	0.000158396782729829	-0.148651084452833	0.639	0.742	1
MAPKAPK5	0.0001586776558113	-0.116277481954703	0.194	0.291	1
KCTD5	0.000158872766554463	-0.146064407575314	0.169	0.255	1
DOLPP1	0.000159098250507103	-0.101387551394552	0.126	0.207	1
PSMA3-AS1	0.000159446476117412	-0.200397244060729	0.34	0.433	1
SMIM6	0.000159857433985328	-0.210814144580156	0.325	0.425	1
UGCG	0.000160060709064753	0.230520962269004	0.548	0.444	1
TOMM70	0.000161413877660487	-0.140616275428468	0.247	0.349	1
SGF29	0.000162525349009753	-0.101255346279354	0.145	0.233	1
GPALPP1	0.000162605887434752	-0.102464938579345	0.121	0.2	1
PKM	0.000163151383166085	-0.230286310768759	0.975	0.985	1
GATAD1	0.000163566598993827	-0.16730178562418	0.376	0.491	1
NSMCE4A	0.000164041850567358	-0.172644791202153	0.361	0.465	1
P3H1	0.000164433517262763	-0.101916371207339	0.085	0.153	1
LMO7	0.000164467208948168	0.23981053672619	0.744	0.676	1
ATP5F1C	0.000166028808343103	0.165100384812211	0.977	0.949	1
ELOF1	0.000168199789931507	-0.118530261960168	0.269	0.378	1
STT3B	0.000168287878758944	0.210159780244974	0.45	0.349	1
SIPA1L1	0.000170097584224657	-0.149062977357623	0.246	0.345	1
TRIB2	0.000170479471220424	-0.127129964090386	0.236	0.338	1
KALRN	0.000170488247308697	-0.15579149503652	0.271	0.375	1
CSK	0.000171316569995888	-0.147840431908795	0.236	0.335	1
ZNF32	0.000171828637611622	-0.143378056467652	0.222	0.316	1
C12orf10	0.000172672612689134	-0.151294784998591	0.457	0.571	1
SRP19	0.000172813201111126	0.200826011735272	0.537	0.44	1
TMEM30A	0.000173253419834075	0.196626384529451	0.405	0.298	1
C11orf68	0.000173422888187646	-0.115907986488248	0.162	0.251	1
COPE	0.000173561031874313	-0.229777257781985	0.913	0.924	1
FAM104A	0.000175142915785935	-0.136518935711115	0.262	0.364	1
DHRS4L2	0.000175621856740103	-0.187398983489188	0.402	0.502	1
NSUN4	0.000176044790191759	-0.0862730391956382	0.093	0.164	1
TSEN34	0.000176269037620467	0.204123601835847	0.53	0.436	1
TMEM43	0.000176297127571942	-0.0962174192118589	0.109	0.185	1
NDUFS2	0.000177154871206921	-0.161603610739997	0.678	0.767	1
UCK1	0.00017748562248157	-0.0916555142745947	0.118	0.196	1
CCT3	0.000177641060254476	-0.161444111004796	0.741	0.804	1
BBS2	0.000178319045405866	-0.0953343577257824	0.096	0.167	1
BARX2	0.000179206327003796	-0.072656469651291	0.054	0.109	1
SAMHD1	0.000179651134247343	-0.0817084493051069	0.072	0.135	1
SETDB1	0.000179711085869616	-0.100429441086438	0.105	0.178	1
CMIP	0.000179882737049112	-0.138757388145165	0.306	0.422	1
ZFYVE27	0.00018003596497738	-0.125530882083859	0.152	0.236	1
CARF	0.000180837829292629	-0.0722440943330943	0.054	0.109	1
ADCK2	0.000182059259949489	-0.0969035044045576	0.104	0.178	1
RNF38	0.000182246717934163	-0.0849502657973746	0.087	0.156	1
TMEM120A	0.000182373927669143	-0.118560812931502	0.205	0.302	1
TTC39A	0.000182577565069848	-0.120666303966846	0.199	0.295	1
GALNT18	0.000182669393157756	-0.0993871281587063	0.07	0.131	1
RIMKLA	0.000183021229304551	-0.102861292715795	0.105	0.178	1
VTI1A	0.000184755349328512	-0.103476136801258	0.116	0.193	1
DNASE2	0.000185349356379721	-0.143594327905319	0.359	0.473	1
ZNF600	0.00018873199791943	-0.0853505962785523	0.08	0.145	1
UVRAG	0.000188741746981988	-0.152801766303033	0.215	0.309	1
PDHB	0.000188899490628665	0.174078221238558	0.374	0.273	1
JARID2	0.000188921609013134	-0.120144003641628	0.134	0.215	1
KRR1	0.000189135042669649	-0.145557337742568	0.397	0.516	1
SEPHS1	0.000189246782998982	-0.124630235508471	0.215	0.313	1
ITGAE	0.0001896551126462	0.182866238508543	0.377	0.273	1
STEAP4	0.00019095397381	0.175807610557918	0.19	0.102	1
XRCC1	0.000191432747447439	-0.0828019190998703	0.08	0.145	1
PPP2R5A	0.000192244503393228	-0.150374320602828	0.362	0.469	1
RAB20	0.000192582938842818	-0.140954658223708	0.245	0.342	1
FBXL19	0.000193321695958132	-0.0790141533337118	0.054	0.109	1
PNKD	0.000193417018712387	-0.19837523295914	0.726	0.785	1
PLIN2	0.000193778238138666	-0.0991042242016779	0.218	0.32	1
NPAS1	0.000194070635742997	-0.0752516215611828	0.077	0.142	1
GGPS1	0.000194461335896384	0.154846545009964	0.297	0.193	1
MRPL20	0.000194986941907705	0.19503188786016	0.846	0.775	1
ARSA	0.000195263859420127	-0.148750184309136	0.275	0.378	1
SAMM50	0.000195525843793494	-0.145642728604952	0.332	0.44	1
IGSF9	0.000195671173990449	-0.104311753704307	0.05	0.102	1
ARHGEF2	0.000196570839572701	-0.118338627522216	0.106	0.178	1
RCC2	0.000197163552205144	-0.159860441970333	0.279	0.378	1
EXT1	0.000197341914556409	-0.114837716549263	0.162	0.251	1
SPATA5L1	0.000197764140829528	-0.0905157232612934	0.065	0.124	1
BDH2	0.000197802894924494	0.185997165034218	0.335	0.229	1
PRKD2	0.000198478120256346	-0.102529790313892	0.15	0.236	1
NCSTN	0.000198577207243552	-0.123077025337148	0.246	0.349	1
DEPP1	0.0001989804336874	-0.12358367856128	0.257	0.364	1
ST6GALNAC3	0.000199514359427897	-0.0826601980842528	0.072	0.135	1
LAMC1	0.000199951841891598	-0.0943539560118223	0.102	0.175	1
NAA40	0.000200190196332218	-0.0938098124336335	0.075	0.138	1
C5orf51	0.000201169054129282	-0.100760292168065	0.119	0.196	1
MYSM1	0.000201284803267543	-0.149519956700735	0.189	0.276	1
HAUS7	0.000201790047397483	-0.0838593733173099	0.067	0.127	1
GGA2	0.000201954095892538	-0.0962174192118589	0.107	0.182	1
FKBP15	0.000202172206453713	-0.0931014459900024	0.113	0.189	1
DTNBP1	0.000202653586419697	-0.112307753804248	0.175	0.265	1
SEMA4D	0.00020344152362486	-0.116692466867931	0.128	0.207	1
FAM174A	0.000203675321298462	0.154843565321687	0.261	0.164	1
TBC1D5	0.000204217848840547	-0.0967019436179421	0.11	0.185	1
RPP21	0.000204727937920815	-0.100210527533286	0.153	0.24	1
MPC2	0.000204734849985989	0.172266283959252	0.747	0.655	1
GBP1	0.000204821129238957	0.199945091581953	0.218	0.127	1
EFNB1	0.000205834030760314	-0.185848362639052	0.286	0.382	1
PGM3	0.000206422159886538	0.195405756229026	0.351	0.255	1
WTAP	0.000207550076928277	0.209970766085913	0.503	0.422	1
CCDC88B	0.00020811322933668	-0.124121705206842	0.25	0.353	1
NLE1	0.000210982275131693	-0.0752294694644847	0.064	0.124	1
GTF2B	0.000211332694286823	0.178382265008467	0.438	0.335	1
TXNDC15	0.000211635328682022	-0.118866603348552	0.165	0.251	1
TRIM26	0.000211758599188715	-0.10980167697784	0.155	0.24	1
THOC5	0.000213981155935274	-0.0879848720180705	0.096	0.167	1
R3HCC1L	0.000214937544246396	-0.0989890946313671	0.094	0.164	1
PARP16	0.000215271537294117	-0.0762064160239535	0.05	0.102	1
CERK	0.000216576271228672	-0.104080223896313	0.119	0.196	1
HSPB1	0.000218543547757079	0.272596106072143	0.716	0.658	1
UTP6	0.000220423891864158	-0.121556790108309	0.224	0.324	1
GTF3C2	0.000221413512807595	-0.105536600992704	0.168	0.258	1
CENPS	0.000222243938727068	-0.0845525552391317	0.094	0.164	1
BIN1	0.000222763154815003	-0.159260824646038	0.512	0.633	1
MRPL18	0.000223205298304768	0.162910474405258	0.585	0.491	1
CAB39	0.000224083681665059	-0.120694171500532	0.318	0.429	1
CBFB	0.000224474492465536	-0.100099895991832	0.133	0.215	1
MPLKIP	0.000224908483881924	0.208062827589051	0.53	0.44	1
TAF8	0.000227164700148162	-0.106705466285085	0.151	0.236	1
TOB1	0.000227597253197513	-0.179000723738747	0.454	0.556	1
DDX55	0.000228895600278823	-0.110819440673557	0.152	0.236	1
TAGLN	0.000229588178405487	-0.0790727605970087	0.06	0.116	1
PUS1	0.000229897679769803	-0.0948586487458719	0.119	0.196	1
KANSL3	0.000230124853330742	-0.0875656475928125	0.102	0.175	1
RAPGEF6	0.000230281577382091	-0.0706391235877868	0.05	0.102	1
VPS37C	0.00023101072441684	-0.0989973830662538	0.122	0.2	1
FAM83G	0.000231154370577791	-0.0985033761134302	0.092	0.16	1
ANKFY1	0.000233394664961048	-0.141022733317544	0.134	0.211	1
FAM76A	0.000233736958116445	-0.117411867330331	0.192	0.287	1
FHOD1	0.000233958592484394	-0.0872535510609958	0.068	0.127	1
TMEM161B	0.000235147279785546	-0.106206151916863	0.145	0.229	1
BMP2	0.00023550424913291	-0.147448741311482	0.204	0.295	1
SLC31A1	0.000235601821411762	-0.16189845740194	0.261	0.36	1
MPG	0.000235680799601608	-0.176437516858446	0.678	0.745	1
KIN	0.000238625105309537	-0.11406003027675	0.261	0.367	1
MON2	0.000238889480733826	-0.142456041195258	0.227	0.32	1
SPART	0.000239110778665945	-0.0933395571256231	0.121	0.2	1
TOPORS	0.00023970136068834	-0.136602385966145	0.164	0.247	1
SLC46A3	0.000240275760658636	-0.102079242803518	0.12	0.196	1
C20orf27	0.00024149834411984	-0.148975688173911	0.269	0.371	1
KAT8	0.00024175213403451	-0.145840561088689	0.202	0.291	1
MRPS35	0.000242062836962569	-0.163222922530385	0.592	0.687	1
EXOC2	0.000242668582129052	-0.08893341311188	0.089	0.156	1
IQCG	0.000242996867123703	-0.0734815740723453	0.055	0.109	1
C1GALT1C1	0.00024576178236608	0.178189241346291	0.367	0.265	1
DENND1B	0.000245933598210451	-0.135497295876961	0.163	0.247	1
HMGN5	0.000246055435002985	-0.116380613860497	0.135	0.215	1
BABAM1	0.000246314762358678	-0.158047109872391	0.39	0.491	1
XPO7	0.00024637402348321	-0.102794593159029	0.084	0.149	1
GLUL	0.000247323693429964	0.312829444780663	0.845	0.84	1
COX5B	0.000248486284061974	-0.140321161284686	0.998	1	1
REEP4	0.000248865145012057	-0.116515368187766	0.147	0.229	1
LMLN	0.000249867842033827	-0.0844051887519657	0.068	0.127	1
RCC1	0.000250221616877156	-0.114912381134503	0.167	0.255	1
TMEM171	0.000251736004697702	-0.0718318368532527	0.055	0.109	1
MIA2	0.000252299588775266	0.221132968368307	0.537	0.444	1
SLC35A2	0.000252581700430387	-0.131571102784142	0.238	0.335	1
APOPT1	0.00025318751484503	0.188186034252466	0.479	0.378	1
STK11	0.000253369877711759	-0.141885410281718	0.271	0.375	1
ZNF33A	0.000253767143469443	-0.139742142570186	0.281	0.385	1
ELOVL6	0.000253860712883008	-0.120676461680848	0.146	0.229	1
RPL27	0.000255958930928463	-0.120992056822108	1	1	1
PHC3	0.000256008389194471	-0.135801289815635	0.17	0.255	1
PRPF39	0.000257590635511304	-0.11339441143285	0.118	0.193	1
MED28	0.000257793403237152	0.169195788169174	0.371	0.265	1
BTN3A1	0.000258374315658454	-0.102784862084567	0.098	0.167	1
GORASP2	0.000258658520211492	-0.151548620306408	0.435	0.556	1
LYRM9	0.000259551189258256	-0.0890070907109744	0.071	0.131	1
RB1	0.000260146947347724	-0.106888465007602	0.155	0.24	1
WAC	0.000262524975325968	-0.164012923521114	0.452	0.553	1
CARHSP1	0.000265833094965365	0.215490723849436	0.793	0.716	1
TBC1D10A	0.000269903709825089	-0.110225034750747	0.162	0.247	1
ALDH3B1	0.000271844721011439	-0.145899245051728	0.36	0.469	1
CBX3	0.000272877802615486	0.189291114722551	0.762	0.669	1
DTX3L	0.000273126947612408	-0.144158493163319	0.212	0.302	1
