p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SPAG16	3.78712314373782e-11	-0.114955704013947	0.188	0.281	6.54377008006458e-07
TTC22	3.89634300449468e-11	-0.0937761601700161	0.074	0.142	6.73249107746635e-07
UBE2A	3.9406145533431e-11	-0.106240093168595	0.238	0.345	6.80898788672155e-07
RICTOR	4.02169571548758e-11	0.128110408354416	0.179	0.107	6.94908802679099e-07
EGLN1	4.05446614589777e-11	-0.108420327813251	0.142	0.228	7.00571205349676e-07
ATL2	4.07782618710063e-11	0.133696974878916	0.167	0.099	7.04607586869118e-07
LONP2	4.07812025822997e-11	-0.105906991236112	0.199	0.297	7.04658399419556e-07
DGAT2	4.08396827626602e-11	0.0948697100354534	0.105	0.05	7.05668878456006e-07
NUMA1	4.28955293427392e-11	-0.114936916842959	0.198	0.293	7.41191851513191e-07
EPHB4	4.3136307631265e-11	-0.0944886832374992	0.059	0.122	7.45352259560628e-07
CD164	4.34170760677992e-11	-0.14238961110467	0.781	0.846	7.50203657375502e-07
NDUFAF8	4.3668457351006e-11	-0.104081372465591	0.2	0.298	7.54547274568032e-07
POF1B	4.38826032989242e-11	-0.102789215138676	0.127	0.209	7.58247502402112e-07
SNUPN	4.57291116026118e-11	-0.0956247719142326	0.091	0.164	7.90153319381529e-07
AC009133.1	4.6004970991329e-11	0.183055663096551	0.264	0.185	7.94919893759173e-07
PA2G4	4.68517110324689e-11	-0.0842871566696253	0.44	0.588	8.09550714930031e-07
ZC3H13	4.70004656740997e-11	-0.110170680580403	0.272	0.385	8.12121046382769e-07
LGALSL	4.79119669817252e-11	0.108238760370292	0.136	0.073	8.27870877477231e-07
TIAL1	4.85418147870814e-11	-0.104448563875283	0.289	0.401	8.3875401770598e-07
IFNGR2	4.8794800163351e-11	0.228593191123043	0.403	0.33	8.43125352022543e-07
GTF3A	5.01828537171098e-11	0.219887470012156	0.455	0.388	8.6710952937794e-07
FUS	5.02270342831527e-11	0.258120827117014	0.759	0.758	8.67872925378595e-07
MANBA	5.06811953115229e-11	-0.0900982701023069	0.092	0.166	8.75720373787804e-07
COPRS	5.20078587612002e-11	-0.0998473164391777	0.121	0.202	8.98643791534778e-07
TCTEX1D2	5.22723490367945e-11	-0.0918373560465591	0.069	0.135	9.03213919006772e-07
PPP5C	5.39016469932445e-11	-0.0805119764581502	0.052	0.112	9.31366558396272e-07
NFIB	5.39849276964403e-11	-0.109633881725762	0.161	0.251	9.32805565666792e-07
ST13	5.65761260659754e-11	0.200853241468392	0.752	0.724	9.77578882293989e-07
THRAP3	5.7498527744581e-11	-0.116658556247726	0.378	0.498	9.93517060898616e-07
TRAPPC3	5.75829253316203e-11	-0.0974740209849549	0.228	0.331	9.94975366805068e-07
MFSD1	5.77110529270339e-11	-0.0856972570175605	0.064	0.129	9.97189283526218e-07
RWDD4	5.80293383620354e-11	-0.0958854449731925	0.109	0.187	1.00268893755761e-06
FAM213A	5.8841360562545e-11	0.254982808655509	0.612	0.576	1.01671986916021e-06
CCDC112	5.95919900533312e-11	-0.0810199217225739	0.057	0.119	1.02968999613151e-06
SMIM29	6.00799549397891e-11	-0.0923521647121431	0.062	0.126	1.03812154140462e-06
VEGFB	6.03124417796889e-11	-0.11684713530205	0.186	0.281	1.04213868151124e-06
RAB1B	6.26951361893082e-11	-0.131736388024063	0.203	0.294	1.08330925821506e-06
STAG1	6.30507016575717e-11	-0.0822766317772426	0.048	0.107	1.08945307394118e-06
GALK1	6.48456064956748e-11	-0.0994671528343961	0.1	0.174	1.12046723463876e-06
KDSR	6.58800777698481e-11	-0.105381836941299	0.232	0.335	1.13834186378521e-06
PLEKHA6	6.62244629722535e-11	-0.0886310531228212	0.079	0.149	1.14429249569757e-06
DDX24	6.72441210557e-11	-0.118980007520591	0.48	0.605	1.16191116772144e-06
SLC35C1	6.76038739025337e-11	-0.0934039154180613	0.074	0.142	1.16812733716188e-06
CAST	6.77148275620524e-11	-0.145023207521387	0.819	0.876	1.1700445054447e-06
GSPT1	6.86344432464584e-11	-0.101188616671413	0.363	0.489	1.18593454485555e-06
SLC39A6	6.90729817378621e-11	0.112503497053408	0.161	0.093	1.19351205144852e-06
EVI5	6.91563826764687e-11	-0.0952810482149232	0.151	0.239	1.1949531362667e-06
FBXW5	6.94797112421909e-11	-0.113596905730461	0.293	0.405	1.20053993055382e-06
TMEM11	6.9574422424986e-11	-0.0932490089735377	0.185	0.283	1.20217644508133e-06
PPA2	7.05130613553762e-11	-0.124544857036559	0.29	0.396	1.21839518715955e-06
VPS37B	7.23199225931407e-11	-0.115772939524801	0.185	0.276	1.24961594248688e-06
LTBP3	7.30963395487318e-11	-0.0995263139239164	0.107	0.183	1.26303165106254e-06
COPS4	7.31247226457022e-11	-0.0849918303185165	0.103	0.181	1.26352208259509e-06
HIST1H2BN	7.34374646392594e-11	0.0961734804289831	0.11	0.055	1.26892595150176e-06
AP1B1	7.35217229327304e-11	-0.0982229420052445	0.095	0.168	1.27038185055465e-06
DMAC1	7.52684572854896e-11	-0.12349456016722	0.231	0.328	1.30056367343597e-06
MRTO4	7.66023918958339e-11	-0.105727340502272	0.178	0.27	1.32361272956811e-06
UTP6	7.81078111378292e-11	-0.0892225869808627	0.109	0.188	1.34962486865055e-06
PSMG1	7.94223976970062e-11	-0.0955323192730109	0.115	0.194	1.37233960980657e-06
ATP5MC1	7.95032605474506e-11	-0.134358874684609	0.52	0.632	1.3737368389994e-06
CCDC88C	7.97472537777958e-11	-0.0894807522114133	0.1	0.176	1.37795279802653e-06
C11orf58	8.04427081992422e-11	-0.115325533312032	0.493	0.64	1.38996955497471e-06
MEF2A	8.25172265859059e-11	-0.106473391968804	0.101	0.175	1.42581515817787e-06
UBE2H	8.34572228837732e-11	0.232944155315386	0.446	0.382	1.44205735420872e-06
NAGK	8.8484715431689e-11	-0.0896844997128107	0.084	0.154	1.52892739794415e-06
SMAD2	8.91533124555884e-11	0.162127497016938	0.276	0.196	1.54048008592011e-06
MGAT1	8.97933130419395e-11	-0.0960940367236768	0.099	0.174	1.55153865605167e-06
RRP7A	9.17737968447627e-11	-0.0922048355842879	0.111	0.189	1.58575943568065e-06
UBE2N	9.26798126928838e-11	-0.102085703004719	0.29	0.404	1.60141448352034e-06
MRPL13	9.28005397068416e-11	-0.0998181385917978	0.395	0.526	1.60350052559452e-06
PAIP2	9.33281565782653e-11	-0.0861736015381219	0.316	0.438	1.61261721751585e-06
MUTYH	9.39700379094793e-11	-0.0781007666003929	0.046	0.103	1.62370828503789e-06
TM2D2	9.6746610379964e-11	-0.09599527254944	0.163	0.254	1.6716846807554e-06
PDHA1	9.77210770560449e-11	-0.109716304145055	0.299	0.409	1.6885224904514e-06
BAK1	9.96476016278506e-11	-0.0896181942808136	0.083	0.153	1.72181090852763e-06
RMND1	1.00397576325667e-10	-0.0869018792180901	0.075	0.142	1.7347697213312e-06
AC025159.1	1.01546906517789e-10	-0.0771637083835899	0.052	0.111	1.75462899772088e-06
PLXNA3	1.0260110865973e-10	-0.084807235086876	0.059	0.121	1.77284455653147e-06
UNC5B-AS1	1.04868936354223e-10	-0.0892243625738407	0.056	0.117	1.81203035126462e-06
PDP1	1.05312029615972e-10	0.120678795295706	0.129	0.07	1.81968655973439e-06
TMEM80	1.06083817236734e-10	-0.0953921315675006	0.145	0.23	1.83302227803353e-06
HTRA2	1.07515664986015e-10	-0.0890219475232367	0.062	0.125	1.85776317529335e-06
RPS21	1.07846646710795e-10	-0.102394922170491	1	1	1.86348220851583e-06
IDH1	1.07991730215679e-10	-0.106356959932155	0.411	0.544	1.86598910639672e-06
JAK1	1.08634811580252e-10	-0.0961149505559755	0.312	0.429	1.87710090929518e-06
ZNF800	1.09997770257997e-10	-0.0997078990975739	0.12	0.199	1.90065147228793e-06
TWISTNB	1.11474524538175e-10	-0.0982990485295662	0.164	0.253	1.92616830949512e-06
DDX55	1.11975316956664e-10	-0.0923147557574827	0.085	0.155	1.93482150169419e-06
DHRS7B	1.11996289082451e-10	-0.0979774227375425	0.132	0.214	1.93518387905568e-06
GGPS1	1.14469354830219e-10	-0.0926803604865676	0.156	0.246	1.97791598211135e-06
SNRPB2	1.15133706244534e-10	0.242312747203162	0.627	0.605	1.9893953101993e-06
SNHG12	1.17245354089626e-10	-0.0985663793626445	0.262	0.375	2.02588247331464e-06
SHROOM1	1.19104592866027e-10	-0.0809805548649278	0.07	0.136	2.05800826013208e-06
EHF	1.19252625067989e-10	-0.0812187858653375	0.34	0.47	2.06056610854979e-06
B3GNT5	1.19626903590755e-10	0.142330081019823	0.187	0.116	2.06703326714466e-06
CMTM8	1.22039994423854e-10	-0.0957709408228972	0.279	0.392	2.10872906364977e-06
EIF3M	1.24013084334576e-10	0.200330105440999	0.708	0.68	2.14282208421713e-06
FDX1	1.24298002051386e-10	-0.109989255071575	0.223	0.322	2.1477451774459e-06
TMEM70	1.27904055828961e-10	-0.0526820979626718	0.214	0.319	2.21005418066861e-06
MYOF	1.33200800304522e-10	0.158811700647572	0.305	0.22	2.30157662846184e-06
DNAJC21	1.35298559448049e-10	-0.103425640978418	0.337	0.454	2.33782380870285e-06
CAPRIN2	1.42235509565085e-10	-0.0892576596811083	0.066	0.13	2.4576873697751e-06
ADPRHL2	1.45990945945821e-10	-0.0932099071009406	0.155	0.243	2.52257755499783e-06
FBXO4	1.4606003028146e-10	-0.0832510983003129	0.054	0.112	2.52377126323335e-06
HNRNPR	1.462823442205e-10	-0.0893410094246326	0.41	0.544	2.52761262578602e-06
MUS81	1.47734914600836e-10	-0.0838984594586706	0.069	0.133	2.55271158938784e-06
HKDC1	1.48591862953635e-10	-0.0845310167148781	0.076	0.143	2.56751879997586e-06
EPHX1	1.5067451924925e-10	-0.0868393682322766	0.1	0.174	2.60350501810779e-06
NCOA7	1.51064024667584e-10	0.250400744046645	0.361	0.289	2.61023528223118e-06
MLXIPL	1.53207534805669e-10	-0.081371287939885	0.052	0.111	2.64727299390716e-06
BANF1	1.54437807409076e-10	-0.119859185957555	0.392	0.51	2.66853087422142e-06
STX8	1.56112558023228e-10	-0.105184314976608	0.18	0.27	2.69746889008336e-06
AP2A1	1.56431070172649e-10	-0.0868181787329949	0.09	0.162	2.7029724615132e-06
ELF1	1.58750817053744e-10	-0.0903138698735264	0.283	0.4	2.74305536787163e-06
CUX1	1.65338503263471e-10	-0.0954989905167883	0.128	0.21	2.85688399788951e-06
CBX4	1.66240689468456e-10	-0.0880367665027256	0.163	0.254	2.87247287332545e-06
CIAPIN1	1.66258360168901e-10	-0.103759265286637	0.145	0.228	2.87277820535844e-06
C1orf115	1.69260883378262e-10	-0.0774108372614607	0.05	0.108	2.92465880389299e-06
WRAP73	1.73033805112451e-10	-0.0832956092169946	0.08	0.148	2.98985111853804e-06
MECOM	1.74670483474274e-10	-0.0988338650551433	0.12	0.199	3.01813128395198e-06
SLC11A2	1.75504294381863e-10	0.175882463346984	0.182	0.115	3.03253870262422e-06
RITA1	1.87223811186229e-10	-0.0846303757815845	0.06	0.121	3.23504023348685e-06
C6orf120	1.9606965776775e-10	-0.0831286103182488	0.057	0.116	3.38788761656896e-06
ATP2A2	1.98051486934388e-10	-0.113637005973618	0.251	0.35	3.4221316427393e-06
NOA1	2.00788635580172e-10	-0.0967294640192466	0.163	0.25	3.46942683418979e-06
NOTCH2	2.04871393325508e-10	0.102063117128359	0.129	0.07	3.53997280527146e-06
PIM3	2.09133466443778e-10	-0.0357797996832973	0.396	0.522	3.61361716668204e-06
SMYD3	2.1128362601545e-10	-0.0851837175522051	0.076	0.143	3.65076977392095e-06
SMG1	2.16295902661526e-10	0.181990714144095	0.279	0.202	3.73737690208851e-06
TSSC4	2.16961876996407e-10	-0.0993177349502059	0.168	0.256	3.74888427262091e-06
WDR77	2.17254805877743e-10	-0.0766471648800179	0.056	0.116	3.75394579076152e-06
VGLL4	2.19134018028161e-10	-0.0980699137058394	0.257	0.367	3.78641669750859e-06
PPFIA1	2.19761990543035e-10	-0.0999169780799793	0.166	0.254	3.79726743459311e-06
MAEA	2.20895013042012e-10	-0.105109618271199	0.179	0.27	3.81684493035292e-06
SLC4A1AP	2.21451003696169e-10	-0.0962378396989499	0.102	0.175	3.8264518928661e-06
FXYD3	2.23116315332634e-10	-0.0572064287961651	0.986	0.996	3.85522681263259e-06
MYZAP	2.25541185644993e-10	-0.0810781466118646	0.059	0.119	3.89712614675984e-06
ELOA	2.27069851794908e-10	-0.0802701663827587	0.09	0.161	3.92353996916422e-06
RPAP3	2.27657250710861e-10	-0.0917204825083926	0.084	0.152	3.93368963503297e-06
TNFRSF12A	2.27670871875876e-10	0.206787381260525	0.69	0.616	3.93392499514326e-06
COLGALT1	2.29993158032142e-10	0.125059753828235	0.174	0.107	3.97405177763737e-06
IFNAR2	2.32148218056188e-10	-0.0936131934196487	0.105	0.18	4.01128905979287e-06
NOLC1	2.34266302809791e-10	-0.0945282286823	0.137	0.218	4.04788744625038e-06
ADAR	2.38659161837856e-10	-0.092620382317447	0.227	0.328	4.12379165739631e-06
TGFA	2.40440995497786e-10	-0.101427464918082	0.087	0.155	4.15457996120624e-06
OFD1	2.4649628585962e-10	-0.11571022872797	0.222	0.317	4.25920932336838e-06
SPOUT1	2.58882135240498e-10	-0.076884963228808	0.048	0.104	4.47322441482057e-06
KLHL24	2.61953020181295e-10	0.141265773437295	0.172	0.106	4.5262862357126e-06
MAML2	2.68380884823134e-10	0.109230545662188	0.158	0.093	4.63735330885893e-06
TUBE1	2.70825925910256e-10	-0.0873925433791617	0.073	0.138	4.67960117380331e-06
YTHDC2	2.72817704494112e-10	-0.0843205059293909	0.065	0.128	4.71401711595376e-06
PCMT1	2.77630988820184e-10	-0.0950167840637699	0.352	0.473	4.79718585582395e-06
PPIE	2.77644526325467e-10	-0.100317030379564	0.195	0.287	4.79741977037775e-06
FUT8	2.78832422730105e-10	-0.0924264764488807	0.157	0.244	4.81794543235349e-06
CNPY3	2.81240208327684e-10	-0.0880126012019031	0.133	0.215	4.85954955969406e-06
EIF4G1	2.82404957465739e-10	-0.114316589919725	0.277	0.385	4.8796752600505e-06
GRK6	2.86217677471745e-10	-0.0779551345342172	0.062	0.123	4.94555524903429e-06
NELFE	2.9865847295027e-10	-0.0902710582983203	0.254	0.36	5.16051975410772e-06
ZMAT5	3.00412817994477e-10	-0.0922113368315967	0.104	0.177	5.19083308212656e-06
MRPS25	3.02177387793819e-10	-0.107459929328858	0.196	0.288	5.2213230836894e-06
FAM102A	3.03039172894802e-10	-0.0989109823338814	0.163	0.25	5.23621386844929e-06
NIPSNAP2	3.04052603589451e-10	-0.097272798264106	0.143	0.227	5.25372493742212e-06
ACADM	3.24283442565103e-10	-0.0934762267586684	0.135	0.216	5.60329360408241e-06
CLN5	3.24375820240487e-10	-0.088967225209553	0.107	0.181	5.60488979793537e-06
TMEM161A	3.2609350821406e-10	-0.10052203811818	0.116	0.191	5.63456972843074e-06
STAP2	3.29138900167518e-10	0.194684184105032	0.341	0.267	5.68719105599454e-06
RRP15	3.29617269348011e-10	-0.0998931423087084	0.129	0.208	5.69545679706428e-06
CLDN12	3.29682191726051e-10	-0.0749389594679455	0.155	0.243	5.69657859083444e-06
UBE2T	3.3095753193688e-10	0.223617060034307	0.182	0.116	5.71861519433735e-06
EHD1	3.41774315143771e-10	-0.1069898603401	0.138	0.217	5.90551839136923e-06
MGAT5	3.53160539550029e-10	-0.103718172814985	0.12	0.197	6.10226096288494e-06
PAQR4	3.54073178759748e-10	-0.075959345334637	0.053	0.111	6.11803045578968e-06
MTHFD2L	3.54137244619467e-10	-0.0892546977408656	0.107	0.18	6.11913744977977e-06
SCYL1	3.61637222434264e-10	-0.0932347895555345	0.115	0.191	6.24872956644165e-06
DNAJC10	3.67746018396561e-10	-0.103032287334154	0.137	0.216	6.35428345187418e-06
CCDC174	3.82726343944832e-10	-0.100169091809137	0.175	0.264	6.61312849702275e-06
BAZ1B	3.83494317390404e-10	-0.093692655989798	0.149	0.233	6.62639831018878e-06
XPOT	3.88577883179191e-10	-0.0917188178820369	0.138	0.22	6.71423724345325e-06
RALY	3.92581460872095e-10	-0.0981124875731875	0.342	0.463	6.78341506240893e-06
FBH1	4.11268434023837e-10	-0.0841151689450127	0.08	0.146	7.10630727149788e-06
CYBC1	4.16354828871407e-10	-0.0947858297973296	0.087	0.154	7.19419508806903e-06
KIDINS220	4.32631648469541e-10	-0.086578211620552	0.118	0.195	7.4754422539052e-06
MUL1	4.54803824075129e-10	-0.0825282869462991	0.079	0.144	7.85855527619416e-06
IQCE	4.62952294714968e-10	-0.0878605064212141	0.074	0.138	7.99935270037993e-06
USP5	4.6833104780842e-10	-0.0850843994934247	0.072	0.135	8.09229217508169e-06
SLC35A1	4.70410996596541e-10	-0.0989474431372772	0.108	0.181	8.12823161019163e-06
TRIQK	4.79083417562635e-10	-0.0899178855514372	0.116	0.192	8.27808237206478e-06
ANKHD1	4.90646132494747e-10	0.0888909699992321	0.102	0.051	8.47787452337673e-06
PSMG4	4.98482246635455e-10	-0.109112671978792	0.223	0.318	8.61327473961403e-06
ARL8A	5.13995874890907e-10	-0.0898481921536167	0.124	0.202	8.88133472223998e-06
EIF4G3	5.15923590227993e-10	-0.0869514622959157	0.221	0.32	8.91464371554949e-06
ZNF830	5.17977742876471e-10	-0.0829899971858052	0.112	0.188	8.95013741916255e-06
GPANK1	5.4644295347692e-10	-0.099233758506265	0.108	0.181	9.44198779312771e-06
ITPR2	5.52841917216324e-10	-0.082281774350894	0.059	0.118	9.55255548758087e-06
RANGAP1	5.60981800816603e-10	-0.076648409226803	0.08	0.147	9.69320453631009e-06
EMC6	5.75771071767268e-10	-0.0999585866176819	0.433	0.558	9.94874834906663e-06
PHKG2	5.77092074744868e-10	-0.0881506373138322	0.094	0.163	9.97157395951657e-06
CDK9	5.8550342000287e-10	-0.0923110201399995	0.122	0.198	1.01169135942296e-05
POLR2G	6.14460535080362e-10	-0.106511441040724	0.209	0.3	1.06172635856536e-05
LYPLAL1	6.38137805152944e-10	-0.0889430981688757	0.133	0.213	1.10263831352377e-05
PPIL2	6.39303601159082e-10	-0.079243788242699	0.069	0.132	1.10465269244278e-05
AGR3	6.41409480364703e-10	-0.147008460611001	0.671	0.743	1.10829144112217e-05
KXD1	6.42140009625106e-10	-0.0981501955280582	0.177	0.264	1.10955372263122e-05
TOMM70	6.51310597213069e-10	-0.0962216784108668	0.143	0.225	1.12539958092446e-05
CUL1	6.59254968273859e-10	-0.0903346861314483	0.091	0.159	1.1391266596804e-05
UPF2	6.63292290637246e-10	-0.0813466410215559	0.201	0.296	1.1461027489921e-05
IFT27	6.68887299920746e-10	-0.0945445055777432	0.105	0.176	1.15577036553306e-05
DGAT1	6.91267870684791e-10	-0.0992317348285217	0.195	0.287	1.19444175375625e-05
PEX11A	7.12188604502388e-10	-0.0817699444094241	0.085	0.152	1.23059068971968e-05
SEC63	7.14357820593243e-10	-0.0991646008839921	0.262	0.365	1.23433887820306e-05
DHRS4	7.17787045191591e-10	-0.0830644037290741	0.067	0.127	1.24026423538655e-05
PILRB	7.43651793366121e-10	-0.0804659855201424	0.057	0.115	1.28495593375732e-05
AHNAK	7.46857962863652e-10	-0.144181565255423	0.661	0.773	1.2904958740321e-05
RNF19A	7.63504324150816e-10	-0.118334903485755	0.216	0.308	1.31925912170019e-05
IMP4	7.74651773785677e-10	-0.0996028460951053	0.236	0.333	1.33852079992427e-05
ATG101	7.86400234051192e-10	-0.086003009142215	0.226	0.326	1.35882096441705e-05
FNTA	7.94188902117625e-10	-0.0957391835395589	0.241	0.34	1.37227900396905e-05
NRBF2	8.31689859971113e-10	-0.0776476091030627	0.222	0.323	1.43707690904409e-05
AIFM1	8.32709986184673e-10	-0.0923950205511527	0.1	0.17	1.4388395851285e-05
EIF2D	8.40751494770498e-10	-0.102102994528875	0.131	0.208	1.45273450781394e-05
ALG14	8.44577487085406e-10	-0.0843286813122859	0.065	0.124	1.45934543993487e-05
ID2	8.45829064946851e-10	0.257295838368523	0.342	0.27	1.46150804132166e-05
SGTA	8.48317877667402e-10	-0.0907963257182959	0.14	0.22	1.4658084608215e-05
NTHL1	8.56027824399535e-10	-0.105736235553567	0.252	0.347	1.47913047777996e-05
AKAP8	8.5986373792591e-10	-0.0828840654398354	0.067	0.127	1.48575855276218e-05
HTRA1	8.66137093751089e-10	-0.0852455127435062	0.074	0.137	1.49659828429251e-05
PHACTR4	8.67223506320023e-10	-0.103676703378368	0.138	0.215	1.49847549657037e-05
ANKS6	8.67711253420689e-10	-0.0744094738425372	0.058	0.116	1.49931827478561e-05
CASP4	8.92167889797959e-10	-0.101799647173832	0.355	0.472	1.54157689678189e-05
RASSF3	9.1686625982515e-10	-0.0856546541011016	0.092	0.161	1.58425321035188e-05
CAMKK2	9.48946669820386e-10	-0.0764006177248897	0.058	0.115	1.63968495078264e-05
VAPA	1.01824202342591e-09	0.200109001622786	0.758	0.738	1.75942039227762e-05
TJP1	1.01878136710456e-09	-0.0889430981688757	0.219	0.318	1.76035232421997e-05
POM121C	1.01967550834532e-09	-0.0922661350573189	0.087	0.153	1.76189731086989e-05
AAK1	1.02135455643979e-09	0.139627898096697	0.24	0.166	1.76479853807232e-05
CSE1L	1.02562894280972e-09	0.121841270238395	0.193	0.125	1.77218425028092e-05
FAM50A	1.03208799295235e-09	-0.0969186175496117	0.25	0.349	1.78334484302236e-05
PITPNA-AS1	1.04686850742784e-09	-0.0959621553518192	0.112	0.184	1.80888409398457e-05
URGCP	1.05542553045967e-09	-0.0760835884218776	0.074	0.138	1.82366977408127e-05
NME1	1.06798825648265e-09	-0.114839267233539	0.287	0.388	1.84537690837637e-05
OSBPL10	1.08505261455013e-09	-0.0814443080609124	0.064	0.124	1.87486241268117e-05
TPMT	1.08982572334092e-09	-0.073274176090891	0.122	0.2	1.88310986736078e-05
DUSP16	1.14734967055927e-09	0.114972278734231	0.148	0.087	1.98250549575936e-05
F11R	1.17734962885577e-09	-0.104567448260801	0.246	0.343	2.03434242369988e-05
FZR1	1.1823522999633e-09	-0.0645344728053744	0.064	0.125	2.04298653910658e-05
CYREN	1.2186061916952e-09	-0.0781745652862441	0.06	0.118	2.10562963863014e-05
PCGF2	1.22395003168164e-09	-0.0713030710831452	0.048	0.101	2.11486325974271e-05
PSMD3	1.23292903460055e-09	-0.114734205722647	0.283	0.381	2.13037807888629e-05
MRPS12	1.25091142004186e-09	-0.0906032584659651	0.372	0.495	2.16144984269033e-05
SPRY2	1.26362443232889e-09	-0.0754883433436635	0.059	0.116	2.1834166566211e-05
CD55	1.2652942477907e-09	-0.199966071086235	0.416	0.511	2.18630193075756e-05
CDC42EP5	1.28225031625394e-09	-0.149924194835999	0.495	0.585	2.21560032145518e-05
CUEDC2	1.31109192210491e-09	-0.0874708117328498	0.143	0.223	2.26543573220507e-05
SYNE2	1.31294874770707e-09	-0.127305504209864	0.405	0.522	2.26864414116305e-05
GPATCH4	1.34265662743239e-09	-0.0940597436925366	0.092	0.158	2.31997638654043e-05
NOP14	1.35118353121834e-09	-0.0836556808694764	0.071	0.132	2.33471002359217e-05
AMZ2	1.35790729328749e-09	-0.0833552832663873	0.077	0.14	2.34632801207146e-05
CLNS1A	1.44473237481072e-09	-0.088460628629173	0.485	0.624	2.49635307043545e-05
TSPAN6	1.45540650772572e-09	0.145561332296668	0.226	0.156	2.51479690469927e-05
IDI1	1.45710413989107e-09	0.313595387600918	0.527	0.492	2.51773024331778e-05
GAL3ST1	1.51909409845226e-09	-0.0888339265578615	0.09	0.156	2.62484269271567e-05
DIAPH1	1.53254820182959e-09	-0.100709037102633	0.207	0.298	2.64809003794135e-05
PPP1R13L	1.53374908335137e-09	-0.0721094588979495	0.077	0.14	2.65016504112283e-05
NDUFAF2	1.55876200579135e-09	-0.112935185100832	0.255	0.35	2.69338486980688e-05
WRB	1.56842792419002e-09	-0.0949383553491177	0.18	0.265	2.71008661020793e-05
DDX1	1.65018393650228e-09	-0.0917732233281916	0.249	0.346	2.85135282388229e-05
DUSP12	1.73035307366771e-09	-0.0865268948341683	0.099	0.166	2.98987707599044e-05
GIPC2	1.7376648904456e-09	-0.0954669659706551	0.15	0.229	3.00251116420095e-05
MRPL21	1.7400945401685e-09	-0.0854115430327734	0.28	0.383	3.00670935595715e-05
CDCP1	1.77013287405815e-09	-0.0935109977839427	0.213	0.306	3.05861259308507e-05
RAPH1	1.79222833237765e-09	-0.0731167884446843	0.054	0.109	3.09679133551535e-05
ARL5A	1.79726344815086e-09	-0.0811450337815085	0.068	0.127	3.10549151205987e-05
GALK2	1.81041082702263e-09	-0.0830004504750914	0.08	0.143	3.12820886801241e-05
CITED2	1.81423423126549e-09	-0.0773332646636755	0.196	0.289	3.13481532820363e-05
SENP6	1.82073510035458e-09	-0.102428417758047	0.158	0.238	3.14604817990267e-05
MCUR1	1.88731199725801e-09	-0.0932156581737462	0.131	0.206	3.26108640006211e-05
IFNAR1	1.89115560612854e-09	-0.0857922159373195	0.18	0.267	3.26772777182951e-05
TYSND1	1.95002166675614e-09	-0.075696472346598	0.061	0.118	3.36944243798794e-05
EBLN3P	2.03767467836088e-09	-0.101367108315405	0.242	0.335	3.52089807673976e-05
SCD	2.04911354807752e-09	0.241863130758948	0.697	0.653	3.54066329972315e-05
USP34	2.07476506795e-09	-0.0889918842459444	0.209	0.301	3.5849865609108e-05
OSGEP	2.08569092180703e-09	-0.0863595209817776	0.092	0.158	3.60386534379037e-05
ATRAID	2.15595770778893e-09	-0.10546583953962	0.507	0.634	3.72527932328849e-05
DYNC2LI1	2.16098088977382e-09	-0.0936752974502015	0.139	0.216	3.73395887944018e-05
UAP1	2.20224916856083e-09	-0.110566161963673	0.19	0.274	3.80526633835626e-05
WFS1	2.22005632685788e-09	-0.0946688065546927	0.112	0.183	3.83603532717774e-05
DOLPP1	2.3233408148658e-09	-0.0709075262752487	0.05	0.103	4.01450059400662e-05
UNC5B	2.41277758609054e-09	-0.0951124194729458	0.09	0.154	4.16903839100585e-05
NTAN1	2.42609335875986e-09	0.124434750211018	0.176	0.112	4.19204671460117e-05
SLC39A10	2.43851332938569e-09	-0.107893508365773	0.144	0.22	4.21350718184554e-05
EZR	2.44367290527977e-09	0.212956003859852	0.86	0.853	4.22242241303292e-05
B3GALT4	2.45379910044124e-09	-0.0799485520533214	0.048	0.1	4.23991946565242e-05
GLUD1	2.45463324145053e-09	-0.0975890841300353	0.285	0.384	4.24136077790237e-05
TXNDC11	2.46098577992069e-09	-0.0720853994472533	0.062	0.119	4.25233732912496e-05
RIDA	2.48893072848407e-09	-0.0974823451766827	0.133	0.208	4.30062340574763e-05
ADGRG1	2.49531002850726e-09	-0.085958094086459	0.108	0.179	4.31164619825769e-05
NSMCE3	2.53815671088014e-09	-0.084108277196839	0.089	0.154	4.38568098072979e-05
ATP6V0A1	2.54211934581413e-09	-0.0958020463424955	0.105	0.174	4.39252801763223e-05
LRRC47	2.55190086852385e-09	-0.079692923583191	0.095	0.162	4.40942951072235e-05
PEX3	2.55579577404801e-09	-0.0645616679767106	0.047	0.1	4.41615951797756e-05
CLPTM1L	2.5604773953542e-09	-0.0975364408133642	0.239	0.333	4.42424889143252e-05
CDH1	2.60976498299562e-09	0.234234823569295	0.58	0.553	4.50941291411814e-05
PPFIBP1	2.66353399152142e-09	0.151224340109587	0.21	0.144	4.60232038394987e-05
AKTIP	2.66855552818120e-09	-0.0743522834235511	0.063	0.121	4.61099709714429e-05
ETFA	2.66911446852749e-09	0.206569376091664	0.507	0.46	4.61196289016865e-05
DENR	2.67423524009172e-09	-0.101151891812398	0.235	0.326	4.62081107135448e-05
GTF2F1	2.6933638316169e-09	-0.0853218038554215	0.128	0.204	4.65386336465084e-05
LARP7	2.7418090544737e-09	-0.100781099371888	0.272	0.369	4.73757186522511e-05
